726727104	Android MultiRom
726856717	Android 61.0
726953644	Android 10.0.10
727386195	iOS 91
727670626	Windows Mobile 10.0
727909758	Android 39
727936789	Android 10.9.9
728582182	Android 14.06.11
729630139	Windows Phone 10.0.14951
730411317	Android 22.10.15
730546061	Linux - Mint 10
731229224	Android 100.1410065408
731341280	Mobile iOS 8.4.0
731972608	Windows NT 39.0
732025594	Android Titan
732050567	Android stagefright
732505187	Android Phone
732723569	Android 50.0.5
732960415	Android 90.3.1
733754721	AMX
733978494	Windows 10 NT 5.0
734169054	Android khusus
734232310	Android 20.6.15
735588804	Android PATRIC
736213942	Android Sakitnya
736333041	Android Arpit
737000616	Android 5.9.7
737427744	Linux - Fedora 19.0
737477581	Mobile iOS 4.0.3
738556655	Android NOKIA
740462910	Android 6.0.2o
740776659	L4 QSC6175
742467667	Android 100.4.2
742643050	Android 13.03.72
743999560	Android MomoHighZo
744321115	Nucleus 4.3
744719754	Android 1000.1000.1
745214474	Android 40000.0
745583232	Linux - Fedora 3.6.10-1
745675810	Nucleus 4.0.4
746326920	Android 24c
746547226	Android 2.1-update1-TC21-HCV13.0-B20
746634777	Android netknetk
746840387	Android 3.21
746876555	OS X 11.7.9
747051751	Android 150.178.50
747057907	Android 4.0.4-
747844307	Android Cordyceps
748032726	OS X 10.9.13
748692146	Android edited
748882161	Other 5.0
748974994	Android 12072011
750219592	Rex MSS6100/5.2
750401292	Android 4.2.z
750733576	Linux - openSUSE 26.0.1371
750781404	Android 101402020
750811521	Android 10.1.8
751137265	Android 4.4GET
751475630	Android HUIS
751492000	iOS 7.4.0
751810931	Android 3.1.1
752082719	Android 5.1.420
752347533	Android Froyo
754167212	Android 0.8.0-D-20140116
754348502	Android 74647383.84757383.74747373
755158845	Android 7.1_alpha
755268174	Windows 10 NT 10.5
755792339	Android 4.4.46000
756025621	RIM 9.12.421
756622175	Android 1.7.3-R-20140730
757095043	Android 7.4.7
757616261	iOS 7.1.6
757652342	Android Naman
758125935	Android 11.07.98
758262520	RIM 8.740.10
759307114	OS X 11.10.1
759529218	Android Alvin
760031548	Android 999999999999999999
760692632	iOS 5.3.4
760901127	Linux 2.6.26
761132362	Android 592.0
761165360	Windows 7 NT 5.2
761238339	Android 2.1.2-R-20151112
762491726	Android 123456357
762772797	Android v5.2.7
763048569	Android 5.Sahasrayan
763213652	Android 332.0
763354778	Android 4.15
763794229	Android 8.1.5
764427820	Android 20.40.1
765906310	Android 2.1-bqOS.bqOS-2
766038537	Android 4.2.2_s8v01_20130810
766233674	Android 2.1-Strabors-Mod-2.1
766626930	Android 30.18.1
766877899	Android 828389
767563372	Android amie_4.0.5
767772756	Android 2.1-bqOS-5.1
767873287	Android 100.9.0
768538008	iOS 10.3
768633566	Linux - Red Hat 3.6-4.el4
768866142	Android v2.2.1-Shady
768910046	Android 12.53.6
769222718	Android 6.3.2
770045921	Android OS7
770263141	Android 6.10
770451069	Android 6.1marshmallow
770770316	Nokia OS Series 30
771058436	Android 10.1.11
771397988	Android 1500.0
773006013	iOS 3.5.0
773028584	iOS 4.5.0
773071745	Android Chinese
773950036	Android VEGAVIET_4.1.2
774356294	Android _CSU
774651488	Mobile iOS 9.0.2
777215990	Android avinash
778631131	Mobile OS X 10.18.4
778881503	Windows Mobile Windows Mobile 6.1
779030725	Linux - Red Hat 1.0.6-1
779061434	Android 6.5.8
779193155	Android 2.1.7
779313790	Android 8.8
779598968	Android 1.9.1
780413440	Android 4.3.NEXUS
780487836	Android 4.2.2-update1
780681445	Android 4.13.1
781218438	Android 1.4.14
781449034	Android Chris.0
781683912	Android 9999988888
782025321	OS X 10.0
782118270	Android highspeed
782159581	Android 99999.99999.999999
782366538	Android MaPan_4.1os
782552611	Android 7.5.0
782606162	Android 11.6.5
782801012	iOS 4.3.4
783334876	Windows Phone 10.0.14367
784385400	Android 10101010100010
784517396	Android 5.0.8
784584073	Android 9.9.45
784830403	Android SIBU
785716358	Android 18.18
786256289	Android endora
786671723	Android 12.9.2
786787426	Android MDLS
787533858	Android 2.1.0i
788207976	Windows NT 46.0
788231809	Android 5.14
788639970	Windows NT 494
789774314	Windows NT 42.1
790034905	iOS 501
790191110	Mobile OS X 10.6.4
790937644	Android 13
791184414	iOS 0
791397100	Android 1000000.100000.1000000
791637918	iOS 6.10
792098107	Android iOS8.3
792292980	Android adhy
792793076	Android 4.1.q
792819044	Android 1.7.4-R-20150116
793419438	Android _KITKAT
795378539	Android 1234676
795890190	Android 2.1-update
796136045	Linux - Ubuntu 7.10
796745696	Android VillainROM9.0.0
797064832	Mobile OS X 10.16.6
797433899	Android _Gotel
797525723	Android 06
797820100	Windows Phone 8.10.15129
797906917	Android 20.19.15
798013849	Mobile OS X 10.16.7
798739608	Android 4.4.2kikat
799631879	Android harshits
800285005	Android Dorukart
801194902	Linux - openSUSE 23.0.1255
801443225	Android 2.2.1-DL05-Beta-6
801872171	Mobile OS X 10.0.3
802295728	Android 5.0.2-Aliens
802499901	Rex Q6085
803501062	Android 400.0.0
803604379	Android 4.ser-Agent
804624658	Android FroydVillain1.2.1
805468600	Android 18.17
805538728	Android 2.4.5
806304664	Linux - Fedora 4.8.3-1
806590857	Android 7.03.1
807352644	Linux - Ubuntu 14.10
807775353	Android 089630444655
808009630	Android 2.1-goapk
808249350	Android 46765
808321178	RIM 7.8.5
809341968	Android 100.5.0
809638252	Android 1.7.4-R-20140826
809640259	Nucleus 1.15
809769647	Android 1000.0000
810275532	RIM 9105
810328167	Android 110.340.5
810743112	Android 2.2.0-R-20150911
810746973	Mobile OS X 10.18.2
811767620	Android 12.5.2
811858957	Android 17.08.1945
812901355	Android John
814010147	Android 4.2.2_s8v01_20140423
814734296	Android 2.1.0-D-20151202
814967614	Android 4.4.
815102017	Android 2.1.4-R-20150824
815785080	Android VillainROM7.3.1
815912953	Android ICS_BlueDroid
816448166	Android LAMBCU
816631764	Android 4.2.2_s8v01_20131211
817289022	Android 4.4.2_HE
817983496	Windows 10 NT 10.0.14896
818366110	Android 4.1
818914625	Android UP80-1772
819139305	iOS 5.1.1.7
819259731	Android 6.3
819880605	Android 4.4.4e
820190843	Android 8.8.96
821138381	Android 2.1.0-D-20151203
821882851	Android 14.01.14
822056200	Windows 10 NT 10.0.14367
822081296	Android 4.1.1-2013-08-28-v1
822123834	iOS 18
823483638	Android 19.86
825242705	VRTX FRBKS1_X_00.15.00R
825271969	Linux - Fedora 3.6.3-9
825586067	Android 4.2.2_EYAL_C
825619047	Linux - openSUSE 3.6.10-3
825703552	Android WIN-QQNBID66AU5
826981721	Android 46.182
826988479	Android aREma
828421107	Mobile iOS 10.0.2
828895604	Windows 10 NT 10.0.14915
829207162	iOS 4.6.3
829588134	Android TequieroCamii
830495183	Android SANTANU
831306908	Android 6.3.8
831434958	RIM 9.32.0
832141730	Android 1.7.3-R-20140624
832211827	Android 2.7.0
832370855	iOS 901
832602437	Android 6.6.1
832824853	Android 9.7.2
832991592	Android 4.2_BY_ABHISHEK_MAITY
833253750	Android windows8.1
833691757	Android Milktea
833936175	Android WMT2.1.6_105_V4
834426986	Android 1.21
834440997	iOS 4.7
834515519	Linux - openSUSE 2.28.0-2
834993123	Android 10000.0.50
836025269	Android 20.9.9
836220574	Android 2.3.6wp
836430944	Rex DMSS6100/5.1
837104911	iOS 4
837215338	Android 4.4.hybrid
838422762	Android 9.01
838608117	Android 5.3.27
839626363	Android 300.452.1234
839783436	Android 0.
839870885	Mobile OS X 10.99
840137482	Android 6.0M
840428442	Android Gravity
842424692	Android 69
842952776	Android 27372.0
843120115	Android 5.0.x
843155426	Mobile iOS 8.4.1
843658535	Mobile OS X 7.0.2
843675047	Android 9.1.93
844601052	Mobile OS X 10.15
845607525	Android 8.3.93
845884469	Android 5.26.2k10
847208859	Android 1000.0.3
847424936	Android WGZ
847905959	Android 4.1.1-2013-04-23-v1
848139265	Android XLGenius_IV.x
848990217	Android FlyX
849791721	Android 7.0.0
850524273	Android 29.0
850803741	Android SE
850975659	Android aple_croak
851037652	Android LE
851142501	Maemo 4.1
852431581	Linux - openSUSE 3.0-1.1
852513018	Android 1.6.0-R-20140425
852830507	RIM 41.123.0
852964167	Android canche
853628555	Android 6.1.6
853678477	Android -phone
853701032	Android 5.5.9
853805484	OS X 10.6.87
854161516	Android 5.3.5
854491720	Android 4.0.1b
854568563	Android 1.1-update_LE
854736632	Android LoloPop
855895810	iOS 81
856230997	Android vikas
856471185	Linux - Mint 12
856847883	Android 5.9.12
856854525	iOS 7.1.2.
857774009	Windows XP NT6.0
858113749	Android 77.180.21
858279918	Android 3.2
860021773	Android 15.11.53
860050310	Android A10
860293064	Android 20.08.14
860528032	Mobile OS X 10.3.9
860609831	Android 6.10.01
861121995	Linux - openSUSE 32.0.1700
862442715	Windows 8.1 NT 6.1
863164966	Android 2.7.2
863718109	RIM 4.0.2
863815442	Android 5.ajay
864312185	Android OptimusRS
864663260	Android widyaningsi
864946028	Linux - Mint
865003381	Linux - openSUSE 3.1.16
865322366	Linux - openSUSE 27.0.1425
865405601	OS X 10.1.8
865430020	Android kit
866161835	Mobile iOS 6.1.3
866383652	Linux - Ubuntu 10.0.648
866718719	Android 21.1.4
867495971	Android 17864335
867649274	Android New
868299238	Android 5.0.1-lite
868984960	Windows Phone 10.0.14342
869138242	Android 4.3.8
869937044	Android 100.0.1
871374125	Android 1.500.000
871713549	Android Initial
872278150	Windows 10 NT 10.0.14381
873017502	Android 4.4.16
873438322	Bada 1.2
873659395	Android 20.0.1
875039218	Windows 10 NT 10.0.11102
875416074	Android giuseppino
875579349	Android ogiTRsubuh
875593747	Android 9.1.1
876436416	Android 2.1-Eternity
876583040	Android 1.7.4-R-20150318
876924068	Android FaHri
877117179	Android 999999.01
877390787	OS X 10.9.310.0
877537570	Linux - Fedora 4.14.7-4
877783143	Android AJITH
878134818	Android 2.3.5a
878190836	OS X 0.0.0
878597286	Symbian 5.3
878660688	Windows NT 42.3
878699935	Android Hades
878873934	Android 5.1.1shamanth
878918299	Android 7.9.9
879131755	Android 4n2.2
879408995	Android babu
879422107	OS X 10.90.3
880071343	Android sucks
881105569	Android Andows
881181539	Android 4.1.2ameenbaddah
881188036	Android 12.1.5
881608968	Android 2.56
882144823	Android 1.7.3-R-20140721
882223075	Android 10086
882342597	Android Xing
882595088	Android Shiftr182
882655089	Linux - Red Hat 3.6.23-2
882670833	Android 99.10
882914560	Android 100.01
883360997	Android v.07
883621289	Android 4.1.2_C_N
884445854	Windows Vista NT 6.00
885296589	Android 4.2.2_s8v01_20130626
885436763	Android 260
885688518	Android _2.3.6
885836025	Android 5.5.4
886201637	Android 5.0.2-made-by-karanraj
886910507	OS X
887353112	Android 6.0.http
887760760	Android Android_4.0
888919735	Linux - openSUSE 3.5.4-6
889340560	Android 4HTML
889980116	RIM 7.5.521
890863891	Android Baked-Snack-1.6
891026880	Windows NT 3.5
891679632	Android 40.4
891992451	Android 4.4based_anviashn
892272623	Android 4.4.249L
892300775	Android 7.00
892422518	Android 9.-1
892489081	Windows 10 NT 10.0.14393
892692907	Linux - openSUSE 3.0.3-4
892980350	Linux - openSUSE 1.8
893448277	Linux - Mint 16
895478854	Android Gingerbread_2.3.7
896163704	Android VE
896173193	Android V5.2-VN
896214477	Android 09.01
896264093	Android 5.02
896371536	Android 103.79.4
896510713	Windows 10 NT 10.0.14923
897002027	Android 13.04.88
897651691	Android 9
898055306	Linux - Ubuntu 8.10
898378397	Android 0.4.0
898600722	Android 1.7.4-R-20140802
899331941	Android 7.5.6
899818144	Linux - Fedora 1.1.19-1
900413449	iOS 9.8.7
900823590	Mobile OS X 10.7.2
901920614	Android 7B
902441085	Android GingerbreadCyan
903619874	Android 9856.0.3
903751152	Android 2.3.7a
903806222	Other
904088479	Android JellyBean4.3_By
904825495	Android Prahjister
905276823	Windows 8 NT 6.2.1
906821938	Android 80.4.2
906996939	Android 4.2.1-LUKA
907495850	OS X 10.9.18
907548416	Android 4.4.2_Moonlight
908280210	Windows 10 NT 10.0.14291
908570537	Android 52.7.0
908673690	Mobile OS X 10.10.7
908721533	Android 6.0al
909067908	Android salim
909777929	iOS 601
910767934	Mobile iOS 4.0
911008551	Android 65.21.23
911113591	Android 999999999999999
912631823	Android 7.4
912882124	Android 1.7.4-D-20150119
913678767	iOS 614
915096353	Android 88.1
915184868	Android 10.02.1997
915692425	Linux - Fedora 4.14.18-2
915747310	OS X 10.4.11
916074879	Android 1500.2.3
916092135	Android 2.3.6_
916122779	Linux - Slackware 14
916843827	Android 57170.0
917227634	Android 999
918022678	Linux - Mint 17.1
918332389	Android 05.07.2011
918915150	Android 5.0.sti
920306174	Android T3-A
920356880	Android 36.0.8
920467515	iOS 5
921042764	iOS 8.6
921509099	Android MANAGEMENT
921597761	Android 1.7.4-R-20141023
922077885	Android 8.1.6
922256495	Android 4.0.4_MaPan_Root
922274167	Android 10.1.0
923984521	Android King
924250300	Android V3.4
925355618	iOS 7.04
925669212	Linux - openSUSE 27.0.1447
925879503	Windows XP NT 5.11113
926026296	Android 1.5.2
926580004	Linux - openSUSE 11.0.674
926724722	Android 4.1.2-The
926771101	Android 3.2.2
926909491	Android Greenmods
927003917	Android 9.0.
927093551	Android Boyot
927456798	Android V16.0.9
927974817	Android 3.1.2-R-20160615
928520887	Linux - openSUSE 2.0-68.1
928611192	Android 5.4.7
928832346	Android 999999999.999999999
928908933	Android mangga
929481243	Android 7.0.3
929722327	Android 4.2.ik
929933319	Android 20.01
930066640	Android TR7D-B1_v1.1
930446976	OS X 10.610
930476863	Android 12.9.4
930506806	Android 5.1.
930626310	Android 7.0.DEV
931019170	Android Vasuki
931531738	Android 6.0.60
932216494	iOS 6.5.1
932502875	iOS 6.1.7
932982639	Mobile OS X 10.18.3
933592474	Linux - openSUSE 3.1.6
933770187	Android VR
934042255	Windows Phone 10.0.14936
934417046	Android 8.88
935160710	OS X 10.19
935171734	Android 6.0.99
935709265	Android JB.4.3
936451183	Android Mine365
936591598	Linux - Ubuntu 10
937075638	Android 5.10.2015
937383155	Windows Phone 7.2
938249264	Android 4.2.2_s8v01_20131011
938462116	Android 8.12.11
938520014	Android 7.3
938715345	iOS 9.1.6
938883353	Android Daniel
938997020	Android 4.1.1_Generick_V6_by_darkrickpr
939022443	Linux - Fedora 3.6.11-1
939198595	OS X 10.91.6
939662671	iOS 3.1.0
940568500	Android 4.2.2_EYAL_MOBILE
941203212	Android v4.4
941291786	RIM 8.15.210
941672461	iOS 4.3.3.1.2
942628547	iOS 4.1.0
943042428	Android Modded
943206150	RIM 6.6.26
943310931	webOS 2.0.1
943334949	Windows Phone 10.0.13169
944360049	Android 11.5.1
944675063	Android 6.9.5
945804261	Android SEFU
946529022	Android cryzo
946644394	Android ANDROD
947516707	OS X 10.10.11
947938584	Mobile iOS 8.0.1
948227739	iOS 701
948388726	Android Tint-Sonia
948742303	Android 13.04-5.2
949566003	Android 7.1.6
950507249	Android 5000
950884576	Android 11.2.4
950909346	Android 12.5.0
952095896	Android 1.7.4-R-20140918
952562862	Android V1.11.19
953851258	Android Sambel
954397382	Android Google
955070528	Android _One
955406120	Android Reno_Haw
955741322	Android BURHAN
956719049	Android UnderStanD
956813043	Android 989.999.8999
957103257	Mobile iOS 10.0.1
957454287	Android Relax
957688094	Android Window8.1
957811440	Android 10.12.2
957855526	Android 11.9.5
959380312	Android JandriU
960396623	Android 6000.6000.6000
960863235	Android 4.4.3-TEST-1
961203535	Android 2.1.3
961228195	Android 5..1
961511518	Linux - openSUSE 3.6.4-6
962081109	Android 0936005429
962263715	Android manypop
962395174	Android 0.6.1
962785377	Android 2.3.4JVQ
963330906	Android 2222
963429462	Android 4.01
963695635	Android 111234.0
963787555	Mobile iOS 9.0.2
964316399	Android 10.7
964558328	Android 9.4.2
964699991	Android 2.3.5_xda_
964950566	Android 4.2.2_s8v01_2013-08-01
965143159	iOS 9.0.4
965322492	Android 8.08
965657083	iOS 616
965914751	Android 4.2.2_s8v01_20130923
967088226	Android 4.4.beraaapaaa
967621033	Android 1.5.6
968266823	Android 7.01
968528441	Android 5.0.2_1april
968588867	Android 1.7.2-R-20140623
968731456	Android 2.3.6ro
969090690	Android 12.1.0
969634527	Android 1746382956.23848372.457285
970127774	Android 12.6.3
970206911	Android IRONMANDROID
970896875	Linux - Red Hat 3.6.20-2
971595723	Android 1410065407.0
971987554	Android Satisfaction
973040427	Android 15.2.2
973089605	Android 5.1l.in
973345816	Android 4..30
973819067	Android 0943252456
973909431	iOS 6.13
974027092	Mobile OS X 10.0.3
974482370	Android 32
974564564	Linux - Red Hat 3.1.9-3
975068583	Android 5.0_BETA
975611389	Nucleus 1.0.G1
975786521	Android 100.24
975957320	Android Shruti
976070400	Android 1.7.3-R-20150417
976227922	Android V2.2-1.7
976344731	Android 5.5a
976482374	Android 4.12.2
977026353	Windows XP NT 5.114722
977473248	Android 4.4.2er-Agent
977698244	Android 99999999999
978112785	Android 2.3.8
978252803	Android 8.4.0
978289212	Android 4.9.7
978746369	Android 7.0.4
978820733	Windows Vista NT 5.2
979821494	Android 4.2.14
979824225	Android 10.2.23
980651979	Android 087848464143
980991461	Windows 10 NT 10.0.14944
981615926	Android Salles
982253279	VRTX SUAPI_C_2.0.12_R
982466068	Android 10.10.14
983146108	Android 8februari2014
983625100	Android 4.0.C
984937286	Android Shubham
985131930	RIM 4.6.0
986029346	Android 5.seprapat
986075324	Android 27_06_1997
986126459	Android android.X.v1
986332239	Android 51.1
986380214	Android 12.11.11
986870746	Android 18.1.2
987192307	Android 15.02.2007
987430640	Windows Vista NT 6.018428
987624341	Symbian 9.
988009479	Nokia OS Series 30 Plus
988074848	Android 5.1.2-XXXX
988246563	OS X 10.10.02
988290494	Android 405
988607703	Android Upgradable
988706805	Android 0.31
989015870	Android GrewaL-v.4.4
989661523	Android 4.3.11
989771977	iOS 16
989902779	Android king.manas.singh
990155136	Symbian 5
990421881	Linux - Fedora 1.0.8-1
990839428	Android 9.7
992326194	Android 856784.67234.14567
992685444	Windows Phone 9.4
994187008	Android 9.60
994272071	Android BAREBONES
994520831	OS X 12.9.3
994841468	Android 2
995556652	Android 2.4.27
995571046	Android NOKIA.4.4
995837763	OS X 10.14.3
995887507	Android GFIVE_Android4.2.2
996057124	Android 4.4.2root
996983450	Android 4.4.t
997307938	Android 200.200.200
997395444	Android 6.186.3
997532123	Android 2.3.72
997676160	Android 4..1
998227800	iOS 6.1.6.
998683419	OS X 10.6
998725520	Android 4.2.2_s8v01_20130917
998936696	Linux - openSUSE 20.0.1128
998955141	OS X 10.11.3
999905810	Android 4.1.30
1000323522	Android 5.2.o
1000642247	Android 1.7.2-R-20140620
1000856846	Android 2.3.6Lite_ADW
1000977633	Android 2.5.2016
1001282295	Android RCMix_v2.2b_Asia_HK_WWE
1001900911	Android 9.
1001981876	Android ThuyTrang-Gsm
1002171247	Android 4.2.2_s8v01_20130910
1002645192	Mobile OS X 7.1
1003174359	Android 8.5.5
1003442551	Android 2.1.4-R-20151113
1004247320	Android 5.9.5
1004254249	Linux - openSUSE 2.0.0-1
1004531859	Windows NT 38.0
1004622291	Android 1500000
1004989567	Android test-keys
1005328746	Android J.A.V
1005498300	Android 3ajlylla
1006032747	Android 4.4.3
1007328793	OS X 22.3.6
1007422866	Android 2.3.6nya
1008076155	Android 1004.0
1008916207	Mobile iOS 6.0.1
1009125933	Android 8.9
1009941349	Android YULIUS
1010781844	Android 100.19.Vadim
1010886884	Windows 8.1 NT 6.31
1011868782	RIM 7.0.30
1012083027	Mobile OS X 9.3.3
1012237132	Android 04
1012307384	Android 16.4.0
1013268489	Android 80.97.0
1013574027	Android 5.0.L
1013642207	Android 666
1014121272	Mobile OS X 10.10.6
1014333981	Android 4.3-PLUS
1014607040	Android 1993
1016078690	RIM 6.10.04
1016173778	Linux - openSUSE 6.0.443
1016230605	Android Lontong
1016746385	Android 700.7000.7000
1017278426	Android 4.3
1017537102	Windows Phone 10.0.14356
1017659904	Android 4.2.2_s8v01_20140327
1017821724	Android 99999.99999.99999
1018845909	Android 1.7.4-R-20150209
1020374266	iOS 812
1020652081	Android PANDU
1020828867	Android 07-17-1997
1021110892	Android 6.1.2
1021182116	Mobile iOS 6.1.6
1021837418	Android 14.88
1021924766	Android 4.1.4
1021939526	Android RoufianosV1.1
1022228139	OS X 10.08
1023897156	iOS 4.5.1
1024287719	Android 4.x.4
1024576637	Android 12.4.1
1024666563	Windows 8 NT 9.0
1025091660	Android Ahmad
1025513236	Android 99.99999
1025992347	Android 5.0.LE-L23
1026202131	Android _503
1026520526	Android -1.0
1026946552	Android Remodified
1029404694	Linux - Red Hat 1.0.7-0
1029898067	Android Vanilla_Eclair_Swift_v2.0
1030641232	Android 10.10.6
1031813954	Brew 3.1.5
1032395076	Android 2.3.5_s2v18_20130112
1033352351	Android JOYOS_2.3.7_XiaoZhen
1033529198	Mobile OS X 10.10.0
1033580868	Linux - openSUSE 3.6.17-5
1034286563	Android 4.0.4-2013-07-15-v1
1034473404	Android 2.5.3
1035293142	Android 473.ROM
1035441213	L4 Q6085CSNAATZ5252
1036331887	Android 4.2.2_s8v01_20130903
1036344362	iOS 9.02
1036572398	Android 28.0.2
1036923151	Android 11.2.1
1037052490	Android 07.03
1037170079	Android 12.4.2
1037269456	Android 5.1.0_8297W
1037353971	Android 8.2.6
1038960985	Android 5.0Beta1
1039083392	iOS 100.0
1039392509	Linux - Red Hat 3.0.16-4
1039894355	Android 10.7.4
1040643581	Android 511.0
1041810745	Android 4.2.2_Vicky
1043122990	Windows 10 NT 10.0.14372
1043240270	Android sahin
1043445288	Android 4.0.4_M
1043482529	Android 4.1.2_fire300
1043568629	Mobile OS X 10.6.2
1044022921	Android Ummul
1044956747	Android M.A.M
1045799036	Mobile OS X 10.4.6
1045840215	Android 200.0
1045928145	Android 4.2.2_s8v01_20140301
1045963278	OS X 10.90.
1045967539	Rex AMSS6075
1046358896	Android 17.0.0
1046396035	Android 11.5.4
1046564273	Android 6.1.2-Kril-Marshmallow
1046754127	Android 4.03
1046800071	Other BREW 3.1.5
1046907622	Android 4.0.4-2013-06-21-v1
1047251981	Mobile OS X 10.2.6
1047625395	Android 9.9.8shwe
1047646345	Android 4.4.1ro
1049146776	Mobile iOS 10.1
1050035778	Windows 10 NT 10.0.14916
1050257217	Linux - Ubuntu
1050756330	Android 51T
1053399320	Android 14.2
1053878201	Mobile OS X 10.5.0
1054760921	Android L5.0.2
1054891554	Android Jellyyybean
1055198616	Android Presented
1055345720	Android Extreme
1055894601	RIM 8.3.9
1056683267	Android mafia
1056867514	Android 4.0.43
1056961821	Nokia OS 6.1
1057542885	Android chika
1057871198	Mobile iOS 2.1.1
1058323175	Android Guitarrista
1058490975	Android 984392102.0
1058847327	Android 6969.0
1059136157	Windows 10 NT 10.0.11082
1059336147	Android 6.8.6
1059577336	Android 6.02
1060302346	OS X 10.9.4.
1060498219	RIM 9.21.41
1061215550	Android 10.4.2
1062008156	Android 089606709098
1062752423	Mobile OS X 9.2.1
1063336749	Linux - Mint 8
1063937035	Android 7.06.02
1064869665	Android 99.9.5
1065259482	Mobile OS X 7.0.3
1065679721	Android 100.9
1065900939	Android 04.10.1998
1067271615	iOS 6.1.30
1067454924	Android 7.7.2
1068421276	Android Gallo.Vazquez
1068422153	Windows XP NT 4.10
1069495134	Android _S4
1070206323	Android 3.0.4-RS-20160608
1070397891	Android v34.1
1070687764	Android 1000000000.0.9
1071044678	Android BlackEditionHD-v02.3.1
1071588051	Android 03
1072984134	Android 1000.2000.420
1073265314	Mobile OS X 10.4.9
1074054799	Android 5.4.4
1074309862	Android 1.7.3-R-20150305
1074932647	Linux - openSUSE 6.0.493
1075205058	Windows Phone 10.0.12530
1075711772	Android 4.4.2_by_Joker
1075741459	Android 4.1.7
1075982409	Android 4.x.x_By_Androvista_4PDA
1076217825	Android 3838438.0
1077383365	iOS 1.6.1
1077553552	Android 240.152.420
1077658363	Android 15.4.2
1077996772	Android EXOON
1078099518	Android chocolate
1078200418	Mobile iOS 8.1.2
1078259676	Android 15.02.96
1078740821	Android 0087
1080825962	Windows Phone 6.5
1081387065	Mobile iOS 9.0.1
1081429176	iOS 7.1.2.1
1081436286	Android 16.25.13
1081504511	Android 23.08.2015
1083061461	Android 6.1.3
1083797280	Android 6.0.1_jelly_mod
1084258091	Android iBall
1084488810	Android RCMagicv2.1_v3.0
1085857418	Android Wanksta
1085917284	Android 5.0.20
1086168370	iOS 7.3
1086522421	iOS 9
1086601758	Android Apurva
1086669203	Android 5.L
1086679813	Rex DMSS7500/6.0
1087505109	Android 1000000.100
1087596755	Android HTC_Dream-1.13.0
1087625119	Android milik
1087727130	Mobile OS X 10.6.9
1088999182	iOS 1.0.2
1089117743	Android Jitrakron
1090710540	Android 1.7.4-R-20150117
1091124533	Android android4.0.1
1091192698	Android 4n1.1
1091281019	Android R
1092118595	Android 5.2.4
1092700367	Android 10.4.8
1093298444	RIM 6
1094350752	Android KitKat.4.4
1094461658	Android nivaaa
1094779752	Android 7.2.0
1095834631	iOS 3.4.4
1096641338	Mobile OS X 10.8.2
1097017670	Android 225554.0
1097064932	iOS 421
1097139214	Android 1.6.0-R-20140806
1097261761	Android 10000000.0
1097455007	Android 99.0.9
1098090084	Android 128888774.8377787.221333
1098194607	Android 3.0.4-RS-20160720
1098933009	Mobile OS X 10.6.1
1098948971	iOS 9.16
1099027294	Mobile iOS 6.0.2
1099186063	OS X 10.8.11
1099882980	Android 12345678910
1100345547	Android 40.0.2
1101315810	Android 4.4.2-2015
1101818946	OS X 10103
1101889963	Android bootlovers
1101942422	Android 20.4.4
1102065821	Android 70.48.16
1103550513	Windows 10 NT 10.0.14904
1103556308	Android 2.6.4
1104108546	Android 4.34.4
1104436643	Nokia OS DCT4
1104777124	Mobile OS X 7.0
1105485467	Linux - openSUSE 3.0.2
1105661599	Android Brand
1106852310	OS X 0
1107299053	Symbian UIQ2.1
1107501429	Android 3.7.5
1108529195	iOS 431
1108814012	Android 6.9.4
1108854812	Android 350.99
1109888759	Android Moded
1109999648	Android 52.3.3
1110066920	iOS 12.2.1
1110154906	Android 4.1.2_I9300_XXEMH1_CSC_PHEEMF1
1110333185	RIM 4.0.0
1110399740	Android 4.0.4
1110632581	Android 0899.506.9969
1111068738	Android 7.1.3
1111412044	Android 250-S
1111497993	Android 4.4.4hol-u10
1111636053	Brew 1.0.4
1112061380	Android 5.1.0
1112069217	RIM 7.1
1112994732	iOS 10.12.1
1113005166	Mobile OS X 10.19.5
1113044080	Android 7.7.3
1113155041	Linux - Fedora 3.0.15-1
1113694094	Android 1908inter_1933persib
1114353489	Windows Phone 8.0.9900
1114602004	OS X 10.10.5.1
1115672811	Android Pure
1116231086	Android 9.1.0
1116265251	Android PC
1116854535	Android 4.4.4KitKate
1117044217	Android go
1117070527	Android 1.7.4-R-20140727
1117182686	Android 82786
1117514524	Linux - openSUSE 11.3
1117726216	Linux - openSUSE 3.1.8
1118364656	webOS hp-tablet
1118400123	Android 31.08.2012
1119072026	Linux - Fedora 4.3.2-4
1119590455	Android 10.5.8
1120106288	OS X 1083
1120351468	Android 2.2.1-By_Haining
1120986166	Android 50.50.30
1121073267	Android 3.0.7
1121079808	iOS 15.1
1121495767	Android JellyBeanMR2
1121545901	Android windonw10.0
1121737016	iOS 7.3.5
1123480285	Android 4.0.5-shockgensmod
1123587798	Android 13.1517.95
1123628684	Android seng
1123748998	Android _351
1124238793	Android 6.8.8
1124562782	Android neeku
1124689885	Android Wiui
1124839134	Android 9.2.0
1125585380	Android 6.0.570
1126824881	Android -I7C3GS
1127058689	Android 15.14.7
1127109970	Android 12.13.14
1127498646	Android Developed
1127644795	Android 4.5.Pah
1127766258	Linux - Ubuntu 31.10
1128300124	Android V6
1128513967	Android 6.1.4
